avg_bat_speed,contact_pct,chase_pct,avg_ev,sweet_spot_pct,xwoba,full_name,avg,obp,slg,ops,woba_official,iso,k_pct,bb_pct,xbh,hitter_type,pa,sb,xwoba_target,oaa,primary_pos,utility,rank_score
70.72935639229425,0.7896081771720613,0.3225039619651347,84.04177514792892,0.2615384615384615,0.3378278117708203,Josh Naylor,0.243,0.32,0.456,0.776,0.332,0.213,0.166,0.092,58,Type C,633,6,0.337,-6.0,1B,1,0.17465407685724155
67.1673453996983,0.8475073313782991,0.309623430962343,81.13915547024953,0.2835249042145594,0.2970549359682878,Abraham Toro,0.24,0.293,0.35,0.643,0.283,0.11,0.17,0.055,24,Type A,364,4,0.297,0.0,DH,1,-0.33744032329174334
68.07476396538158,0.7931558935361217,0.2124824684431977,82.60590094836661,0.3435194942044257,0.3136443468783433,Gleyber Torres,0.257,0.33,0.378,0.709,0.313,0.121,0.205,0.098,41,Type A,665,4,0.314,-11.0,2B,3,0.23830130962889917
68.51103230890473,0.7297709923664122,0.3168316831683168,80.56166471277845,0.3169590643274854,0.3234887802009383,Willi Castro,0.247,0.331,0.385,0.717,0.317,0.138,0.236,0.08,48,Type D,635,14,0.323,0.0,DH,1,-0.032542921425786644
67.58451400329493,0.7883683360258481,0.3583617747440273,81.85169300225729,0.3047404063205418,0.3000701857055864,Luis Rengifo,0.3,0.347,0.417,0.763,0.335,0.117,0.145,0.053,20,Type A,304,24,0.3,0.0,DH,1,0.5206409542551254
73.87293423271497,0.7908496732026143,0.2416158536585365,84.59650349650344,0.2560834298957126,0.3422469485200246,Matt Chapman,0.247,0.328,0.463,0.79,0.34,0.216,0.244,0.099,68,Type C,647,15,0.342,17.0,3B,1,0.33547167415422857
65.90513285024157,0.6794582392776524,0.2534883720930233,78.98156862745097,0.2666666666666666,0.2984764465701535,Stuart Fairchild,0.215,0.286,0.368,0.654,0.288,0.153,0.258,0.073,16,Type D,233,13,0.298,0.0,DH,1,-0.11754493141101686
68.74360403397034,0.7730496453900709,0.253199268738574,83.13390092879256,0.2476780185758514,0.3063247545413539,Rhys Hoskins,0.214,0.303,0.419,0.722,0.313,0.205,0.288,0.103,40,Type D,517,3,0.306,0.0,DH,1,-0.9675650312633188
69.22209219858159,0.7674418604651163,0.221563981042654,80.19433593750004,0.2846003898635477,0.2787947414162005,Connor Joe,0.228,0.32,0.368,0.688,0.305,0.14,0.2189999999999999,0.106,32,Type B,416,2,0.279,0.0,DH,1,-1.023529582641376
67.31881993896239,0.8244575936883629,0.2816455696202531,80.74634146341468,0.2679296346414073,0.2921207909540558,Cedric Mullins,0.234,0.305,0.405,0.71,0.31,0.171,0.196,0.0819999999999999,37,Type A,499,32,0.292,-5.0,CF,2,0.2683309502896828
67.88703041144898,0.7282229965156795,0.2845659163987138,82.42020997375324,0.3202099737532808,0.3217558996338482,Emmanuel Rivera,0.238,0.312,0.343,0.656,0.291,0.106,0.228,0.086,16,Type D,302,2,0.322,0.0,DH,1,-1.0525670412485493
74.43812836624772,0.7,0.209926224010731,87.09692307692315,0.2839160839160839,0.38154104575065,Kyle Schwarber,0.248,0.366,0.485,0.851,0.366,0.237,0.285,0.153,60,Type B,692,5,0.38,0.0,DH,1,0.9689649391939769
69.52610741971205,0.7961165048543689,0.228626320845341,82.92203898050978,0.2840059790732436,0.3112877443451182,Lane Thomas,0.237,0.309,0.4,0.709,0.309,0.163,0.259,0.083,44,Type C,528,32,0.311,0.0,DH,1,-0.6314463045995002
66.16576812977102,0.8664158043273753,0.2556255625562556,82.0752046783626,0.2678362573099415,0.3062343680620715,Alex Verdugo,0.233,0.291,0.356,0.647,0.283,0.123,0.15,0.079,42,Type A,621,2,0.307,8.0,LF,1,-0.049053789674171094
69.83474264705885,0.7379733879222109,0.2965821389195149,80.76769230769231,0.2907692307692308,0.2907503370911891,Connor Wong,0.28,0.333,0.425,0.758,0.33,0.145,0.2339999999999999,0.057,38,Type B,487,8,0.291,0.0,DH,1,-0.3350042757519515
70.68105981112274,0.7892057026476579,0.322153574580759,82.14150141643057,0.3328611898016997,0.3127296629360144,Gavin Sheets,0.233,0.303,0.357,0.66,0.291,0.124,0.212,0.086,35,Type C,501,2,0.312,0.0,DH,1,-0.6811359345516153
74.09714879154075,0.7356406480117821,0.2655935613682093,86.84123595505618,0.3052749719416386,0.4438979719979543,Shohei Ohtani,0.31,0.39,0.646,1.036,0.431,0.336,0.222,0.111,99,Type B,731,59,0.444,0.0,DH,1,2.7231273489674472
64.78302433371965,0.888,0.384526558891455,81.28699861687411,0.2845303867403315,0.282995752854322,Keibert Ruiz,0.229,0.26,0.359,0.619,0.268,0.131,0.111,0.033,34,Type A,485,3,0.283,2.0,C,2,-0.3290673052276066
72.45804303278686,0.7041984732824428,0.3913857677902622,82.99008746355679,0.2769679300291545,0.2786790490674079,Elehuris Montero,0.205,0.267,0.304,0.571,0.254,0.098,0.2269999999999999,0.081,14,Type B,247,0,0.279,0.0,DH,1,-1.4330985865377472
68.88678571428571,0.806060606060606,0.3258003766478343,80.28980716253444,0.2939560439560439,0.302564710550719,Juan Yepez,0.283,0.335,0.429,0.764,0.331,0.146,0.1689999999999999,0.072,21,Type A,249,2,0.304,0.0,DH,1,0.6319842723082805
72.54820129345191,0.7404520654715511,0.2564285714285714,85.77136094674556,0.2576832151300236,0.3591032844901686,William Contreras,0.281,0.365,0.466,0.831,0.359,0.185,0.205,0.115,62,Type B,679,9,0.359,6.0,C,2,0.5675680285115194
71.05468911917094,0.7587587587587588,0.2589118198874296,80.65051851851851,0.2814814814814815,0.2648423802107255,Daulton Varsho,0.214,0.293,0.407,0.7,0.304,0.194,0.267,0.094,46,Type B,513,10,0.266,0.0,DH,1,-0.5612871883529283
65.76957872928172,0.7602108036890646,0.2453917050691244,81.10810810810811,0.2972972972972973,0.2795588894798532,Blake Perkins,0.24,0.316,0.332,0.647,0.288,0.091,0.249,0.0969999999999999,21,Type D,434,23,0.28,8.0,CF,2,4.653361120329872
70.4987844408428,0.839546191247974,0.1701602959309494,84.56838709677423,0.2832618025751073,0.3582677156403401,Lars Nootbaar,0.244,0.342,0.417,0.758,0.331,0.172,0.195,0.128,33,Type C,405,7,0.358,0.0,DH,1,0.6028548554482117
66.142919921875,0.7673545966228893,0.2572463768115942,82.73693181818179,0.3229461756373937,0.3036309124415217,Tyler Nevin,0.204,0.288,0.331,0.618,0.276,0.127,0.23,0.09,17,Type D,278,1,0.304,0.0,DH,1,-1.1375690512337793
66.61676497277675,0.8929824561403509,0.3184656556645852,80.87367864693445,0.3231256599788806,0.318064886120558,Nico Hoerner,0.273,0.335,0.373,0.708,0.313,0.1,0.103,0.069,43,Type A,641,31,0.318,4.0,2B,3,0.21052472696848853
72.58320135746615,0.7295864262990456,0.2808743169398907,85.53888888888895,0.3181076672104405,0.3668878001581884,Austin Riley,0.256,0.322,0.461,0.783,0.338,0.205,0.252,0.079,47,Type B,469,0,0.367,0.0,3B,1,0.6176957751827535
71.13043478260872,0.7410071942446043,0.2565055762081784,84.63481953290868,0.3036093418259023,0.343262621034249,Trevor Larnach,0.259,0.338,0.434,0.771,0.336,0.175,0.223,0.1,32,Type B,400,4,0.343,0.0,DH,1,0.19977322568909808
73.07672084130026,0.7679558011049724,0.3801404212637914,83.19409448818905,0.3591087811271297,0.3362988604920341,Ryan Mountcastle,0.271,0.308,0.425,0.733,0.316,0.154,0.225,0.053,45,Type B,507,3,0.336,8.0,1B,1,0.06806031596790835
68.88652802893306,0.8252595155709342,0.1766342141863699,84.18233944954129,0.3371559633027522,0.4021511662943945,Kyle Tucker,0.289,0.408,0.585,0.993,0.419,0.296,0.159,0.165,36,Type A,339,11,0.402,0.0,DH,1,2.923573800022745
68.91330160320646,0.8246124031007752,0.1840490797546012,81.86953125000001,0.3146944083224967,0.3536995166002097,Jonathan India,0.248,0.357,0.392,0.75,0.333,0.144,0.196,0.126,45,Type A,637,13,0.354,-10.0,2B,3,0.4898885161327985
72.55086558044808,0.758,0.26497277676951,82.12857142857143,0.3032069970845481,0.3360608467843788,Joey Bart,0.265,0.337,0.462,0.799,0.347,0.198,0.259,0.078,24,Type B,282,0,0.336,0.0,DH,1,0.23482154365081542
72.40542801556406,0.7180254300673149,0.3293142426525998,84.670623501199,0.2985611510791366,0.346663215071863,Cal Raleigh,0.22,0.312,0.436,0.748,0.323,0.216,0.28,0.111,50,Type B,628,6,0.347,17.0,C,2,0.2143828803470763
66.69870996441286,0.8811188811188811,0.3119429590017825,79.34150110375275,0.2516556291390728,0.2462601856351875,Nick Fortes,0.227,0.259,0.318,0.577,0.252,0.091,0.122,0.033,20,Type A,335,0,0.247,0.0,DH,1,-0.5895876977466757
66.86044207317079,0.7850746268656716,0.1349397590361445,84.41551724137932,0.2532188841201717,0.3030832134144888,Trent Grisham,0.19,0.29,0.385,0.675,0.295,0.196,0.273,0.105,17,Type A,209,1,0.303,0.0,DH,1,0.1435284823905131
69.63173366834162,0.8232971372161896,0.2191060473269062,82.91517509727622,0.2892347600518807,0.3124102241027813,Matt Vierling,0.257,0.312,0.423,0.735,0.317,0.166,0.213,0.072,49,Type C,567,6,0.311,0.0,DH,1,-0.5558726571274905
72.3189977973568,0.7280701754385965,0.3669724770642202,83.63074433656962,0.2977346278317152,0.3174380309471722,Romy Gonzalez,0.266,0.306,0.417,0.723,0.311,0.151,0.2689999999999999,0.0559999999999999,17,Type B,216,11,0.317,0.0,DH,1,-0.1025800632722295
68.63228417266183,0.7873090481786134,0.2371342078708375,84.23841166936793,0.2868719611021069,0.3246214633482827,Tyler Stephenson,0.258,0.338,0.444,0.782,0.339,0.186,0.2269999999999999,0.093,46,Type A,515,1,0.325,-8.0,C,2,0.8279115462956804
69.03749999999998,0.7638623326959847,0.2889733840304182,82.48910344827586,0.2984869325997249,0.2988531704346834,Brendan Rodgers,0.267,0.314,0.407,0.721,0.314,0.14,0.245,0.0579999999999999,43,Type B,539,1,0.299,-4.0,2B,3,-0.3299470238840981
71.63411354581672,0.8123138033763655,0.2344139650872818,82.96596026490076,0.3249669749009247,0.3322981122160127,Nathaniel Lowe,0.265,0.361,0.401,0.762,0.337,0.136,0.221,0.126,33,Type C,565,2,0.332,1.0,1B,1,-0.059968645757377655
70.35612824675313,0.7436708860759493,0.2323157110945644,83.4774764150944,0.3125,0.3470029689631826,Ian Happ,0.243,0.341,0.441,0.782,0.341,0.199,0.256,0.122,61,Type B,657,13,0.347,8.0,LF,1,0.17135821173332305
69.06429268292676,0.7872744539411206,0.2691161866931479,83.55237467018475,0.2928759894459103,0.3056601530461019,Ty France,0.234,0.305,0.365,0.67,0.296,0.132,0.213,0.071,37,Type C,535,1,0.306,-7.0,1B,1,-0.8446970114104314
70.69719416386086,0.6937229437229437,0.3107947805456702,83.09196428571425,0.3083778966131907,0.3444716074083553,Brandon Lowe,0.244,0.311,0.473,0.783,0.335,0.229,0.264,0.078,43,Type B,425,5,0.344,0.0,DH,1,0.4666700404545298
68.8472661396574,0.7719745222929937,0.3314020857473928,81.74593639575967,0.3109540636042402,0.2990820010326891,Harrison Bader,0.236,0.284,0.373,0.657,0.285,0.137,0.217,0.048,31,Type D,437,17,0.3,-2.0,CF,2,-0.16712143330382107
70.66646981627295,0.7810499359795134,0.1765375854214123,82.1941391941391,0.3351648351648351,0.2983413735981163,Dylan Moore,0.201,0.32,0.367,0.687,0.306,0.166,0.2789999999999999,0.12,37,Type C,441,32,0.299,0.0,DH,1,-1.0121847075147838
68.43945908460472,0.8328804347826086,0.30828025477707,81.5471971066908,0.2549728752260398,0.2826655501024692,Kyle Isbel,0.229,0.287,0.367,0.654,0.286,0.138,0.207,0.063,29,Type A,426,11,0.283,5.0,CF,2,-0.2964922405002542
70.43709905660373,0.8436632747456059,0.2756653992395437,84.27258454106281,0.3100120627261761,0.3454441471512118,Alec Bohm,0.28,0.332,0.448,0.779,0.335,0.168,0.142,0.066,61,Type C,606,5,0.345,0.0,3B,1,0.3831733902415658
71.02054361567635,0.7216867469879518,0.3035495716034271,82.89576427255989,0.289134438305709,0.2976401890294301,Seth Brown,0.231,0.283,0.379,0.662,0.289,0.148,0.28,0.063,26,Type B,400,4,0.298,0.0,DH,1,-0.6085901654575623
72.35991340018235,0.7985803016858918,0.182549504950495,87.26581196581199,0.3020706455542022,0.4629892777080324,Juan Soto,0.288,0.419,0.569,0.989,0.421,0.281,0.1669999999999999,0.181,76,Type C,713,7,0.464,-1.0,RF,1,3.706035936738862
68.54523195876288,0.7616161616161616,0.2879078694817658,81.30882352941181,0.2804698972099853,0.2994106051315146,Leody Taveras,0.229,0.289,0.352,0.641,0.282,0.123,0.212,0.079,32,Type D,529,23,0.299,-10.0,CF,2,-3.1054857683702886
70.49364035087711,0.7907949790794979,0.3369565217391304,81.93565737051787,0.3041749502982107,0.3018109598133882,Miguel Amaya,0.232,0.288,0.357,0.644,0.283,0.125,0.171,0.063,23,Type C,363,0,0.303,5.0,C,2,-1.0175268826202952
66.27512541806021,0.826580226904376,0.2947214076246334,81.33376068376073,0.2841880341880342,0.2908678255478528,Oswaldo Cabrera,0.247,0.296,0.365,0.661,0.29,0.117,0.193,0.064,19,Type A,326,4,0.293,0.0,DH,1,-0.17227468089549144
75.37922169811317,0.6725507502206531,0.3200612557427258,86.40394160583944,0.2902757619738751,0.3439577507558864,Oneil Cruz,0.259,0.324,0.449,0.773,0.331,0.19,0.302,0.085,58,Type B,599,22,0.345,-9.0,SS,3,0.5208395329403095
68.38633578431373,0.7995337995337995,0.2808764940239043,83.03542319749216,0.26875,0.3079180503025729,Enmanuel Valdez,0.214,0.27,0.363,0.633,0.275,0.149,0.238,0.076,18,Type A,223,1,0.308,0.0,DH,1,-0.397641909355573
67.95468099861309,0.7934782608695652,0.3071718538565629,81.75553435114504,0.2761904761904762,0.2809826691159088,Freddy Fermin,0.271,0.319,0.366,0.685,0.3,0.094,0.179,0.063,20,Type A,368,2,0.281,0.0,DH,1,-0.08170252662034558
68.4505511022044,0.7683823529411765,0.2334869431643625,81.6064864864865,0.3216216216216216,0.290562690602869,Nolan Jones,0.227,0.321,0.32,0.641,0.287,0.094,0.306,0.121,17,Type D,297,5,0.291,0.0,DH,1,-0.7975610112928585
71.20961538461545,0.7305458768873403,0.3321342925659472,82.06259124087592,0.2950819672131147,0.2974886008980631,Josh Lowe,0.241,0.302,0.391,0.693,0.299,0.15,0.318,0.083,31,Type B,387,25,0.297,0.0,DH,1,-0.5549649652856554
67.32595693779894,0.6998491704374057,0.2651515151515151,81.40623441396505,0.3192019950124688,0.2930869311077696,Tyler Fitzgerald,0.28,0.334,0.497,0.831,0.357,0.217,0.317,0.065,36,Type D,341,17,0.293,0.0,DH,1,0.22246310852990403
64.42577751196174,0.8082191780821918,0.3207126948775056,79.08144654088052,0.3730407523510972,0.2503812764654192,Dominic Fletcher,0.206,0.252,0.256,0.508,0.227,0.049,0.241,0.046,9,Type A,241,0,0.25,0.0,DH,1,-1.7623887855989318
65.12610497237569,0.7757352941176471,0.2391681109185442,81.71451187335092,0.2744063324538258,0.2851736711130908,David Hamilton,0.248,0.303,0.395,0.697,0.305,0.146,0.252,0.069,26,Type D,317,33,0.285,0.0,DH,1,1.5824952682935873
69.20523121387278,0.7943502824858757,0.2308478038815117,82.64332810047101,0.315541601255887,0.31852347181985,Gavin Lux,0.251,0.32,0.383,0.703,0.31,0.132,0.226,0.09,36,Type C,487,5,0.319,-2.0,2B,3,-0.47684635095526257
70.6951042873696,0.7274774774774775,0.3930348258706467,82.55114638447974,0.2804232804232804,0.2860321927700284,Mickey Moniak,0.219,0.266,0.38,0.646,0.281,0.161,0.273,0.05,33,Type B,418,8,0.286,0.0,DH,1,-0.6529360196187266
67.72295221843004,0.7446102819237148,0.2791023842917251,80.35012468827934,0.2736318407960199,0.2688509724125838,Ben Rortvedt,0.228,0.317,0.303,0.621,0.283,0.076,0.268,0.104,16,Type D,328,1,0.27,0.0,DH,1,-1.1375690512337793
74.48561946902662,0.7145922746781116,0.2978505629477994,81.33055091819692,0.2783333333333333,0.3140186655770162,Jo Adell,0.207,0.28,0.402,0.682,0.296,0.195,0.2789999999999999,0.078,37,Type B,451,15,0.314,6.0,RF,1,-0.5497318968874212
69.43870223978915,0.6436498150431565,0.2198492462311558,82.72488262910801,0.2716627634660422,0.2717144381110544,Will Benson,0.187,0.274,0.376,0.65,0.285,0.19,0.397,0.103,35,Type B,388,16,0.272,0.0,DH,1,-0.696284046017952
67.93476621417796,0.8080808080808081,0.3664,82.50019455252925,0.3184466019417475,0.303417961478401,Bo Bichette,0.225,0.277,0.322,0.598,0.264,0.096,0.19,0.06,21,Type A,336,5,0.303,0.0,DH,1,-0.950533506286993
65.76082713754646,0.7116788321167883,0.2491039426523297,80.6160458452722,0.326647564469914,0.2582623402494456,Dylan Carlson,0.209,0.287,0.277,0.563,0.257,0.068,0.283,0.083,10,Type D,265,2,0.258,0.0,DH,1,-1.0525670412485493
68.09175461741427,0.7384020618556701,0.2725030826140567,82.51431334622826,0.2804642166344294,0.2626877046337966,Bo Naylor,0.201,0.264,0.35,0.614,0.269,0.15,0.314,0.075,25,Type D,389,6,0.263,11.0,C,2,4.501468098697651
69.56413265306118,0.7184466019417476,0.1738437001594896,83.31281249999999,0.33125,0.2875526400125106,Edouard Julien,0.199,0.292,0.323,0.616,0.278,0.124,0.3389999999999999,0.11,17,Type B,301,6,0.286,0.0,DH,1,-1.0783813780886233
73.68155737704913,0.6792951541850221,0.2621599340478153,83.68442503639012,0.2427325581395348,0.3160960546879793,Christopher Morel,0.196,0.288,0.346,0.634,0.28,0.15,0.26,0.1,35,Type B,611,8,0.316,0.0,DH,1,-0.979516884830031
71.64316406250006,0.6807628524046434,0.3098918083462132,83.92201342281881,0.3046979865771812,0.3811160515509617,Brent Rooker,0.293,0.365,0.562,0.927,0.392,0.269,0.288,0.096,67,Type B,614,11,0.381,0.0,DH,1,1.5064626882598273
70.04053267681293,0.726959517657192,0.2427511800404585,83.26752021563343,0.2795698924731182,0.322468668803139,Randy Arozarena,0.219,0.332,0.388,0.72,0.32,0.169,0.261,0.113,53,Type B,648,20,0.322,-8.0,LF,1,-0.4924782049459993
68.81523769100168,0.6952224052718287,0.2575516693163752,83.68307291666669,0.3098958333333333,0.2993826425378066,Jake Rogers,0.197,0.255,0.352,0.607,0.264,0.155,0.294,0.065,27,Type D,337,1,0.302,0.0,DH,1,-1.1375690512337793
69.53308058925474,0.7888513513513513,0.2468117029257314,82.235840188014,0.2994152046783626,0.3210986712913998,Spencer Steer,0.225,0.319,0.402,0.721,0.316,0.178,0.209,0.11,58,Type C,656,25,0.321,0.0,DH,1,-0.32236933069358037
69.3266393442622,0.7286470143613001,0.3012729844413013,83.8503401360544,0.3250283125707814,0.3532597711055252,Bryan Reynolds,0.275,0.344,0.447,0.791,0.343,0.172,0.225,0.0819999999999999,56,Type B,692,10,0.353,-5.0,LF,1,0.30230191331862183
63.628384798099745,0.8108747044917257,0.184090909090909,80.60374999999996,0.328125,0.3025628583000554,Austin Martin,0.253,0.318,0.352,0.67,0.297,0.099,0.183,0.078,20,Type A,257,7,0.303,0.0,DH,1,0.09950501854166549
70.25017201834861,0.6786114221724524,0.3250270855904659,84.41601489757909,0.2955390334572491,0.3326000575813139,Mark Vientos,0.266,0.322,0.516,0.837,0.356,0.249,0.297,0.073,49,Type B,454,0,0.333,0.0,DH,1,1.0434359175528758
71.06312111801245,0.7427701674277016,0.3313161875945537,80.54276169265036,0.2866666666666667,0.3174514473329218,Royce Lewis,0.233,0.295,0.452,0.747,0.317,0.219,0.228,0.086,32,Type B,325,0,0.318,0.0,DH,1,-0.07651615662570219
62.74585849870574,0.8823038397328882,0.2834782608695652,80.35634837355722,0.304302203567681,0.3017950891077966,Brice Turang,0.254,0.316,0.349,0.665,0.294,0.095,0.17,0.081,35,Type A,619,50,0.302,22.0,2B,3,-0.2180600038859517
67.50796943231444,0.8423772609819121,0.2886519421172887,83.08745837957828,0.2982261640798226,0.3204838739456736,Adley Rutschman,0.25,0.318,0.391,0.709,0.309,0.14,0.161,0.091,41,Type A,638,1,0.32,0.0,DH,1,0.25150197285933135
64.38400584795322,0.7770193401592719,0.2178649237472767,82.69275123558492,0.2960526315789473,0.2968040613165332,Josh Rojas,0.225,0.304,0.336,0.641,0.286,0.111,0.2269999999999999,0.0969999999999999,29,Type A,476,10,0.296,7.0,3B,1,-0.42131075556732034
72.1595812182741,0.6839506172839506,0.1749408983451536,82.17446808510637,0.3276595744680851,0.3108612287376158,Garrett Mitchell,0.255,0.342,0.469,0.812,0.351,0.214,0.317,0.1119999999999999,23,Type B,224,11,0.311,0.0,DH,1,0.36724651210019005
69.87206242350058,0.7458823529411764,0.2377880184331797,84.19024822695043,0.3621908127208481,0.3265461736980954,Brandon Marsh,0.249,0.328,0.419,0.747,0.326,0.17,0.324,0.105,36,Type B,476,19,0.327,0.0,DH,1,0.11565274861829922
71.66876404494383,0.6622222222222223,0.3255813953488372,82.94296875000003,0.3515625,0.2911127979039622,Kyle Stowers,0.208,0.268,0.333,0.601,0.265,0.125,0.354,0.062,16,Type B,209,0,0.291,0.0,DH,1,-0.9665508073022598
72.56221532091101,0.7351460221550856,0.3065764023210832,84.80925644916539,0.306060606060606,0.3280744042017881,Shea Langeliers,0.224,0.288,0.45,0.739,0.315,0.226,0.272,0.077,49,Type B,534,4,0.328,-10.0,C,2,0.3960085006968845
67.00864440078585,0.8105065666041276,0.3222003929273084,82.27160804020102,0.2864321608040201,0.2983182481006602,Luis Campusano,0.227,0.281,0.361,0.642,0.282,0.134,0.1369999999999999,0.067,21,Type A,299,0,0.298,0.0,DH,1,-0.19043265147867228
70.92962577962577,0.7263581488933601,0.279383429672447,82.42933753943225,0.2618296529968454,0.3089438883789372,Sean Murphy,0.193,0.284,0.352,0.636,0.281,0.159,0.254,0.102,16,Type B,264,0,0.311,0.0,DH,1,-1.0073463568148682
66.27107218683653,0.7805383022774327,0.25,79.73063063063064,0.2822822822822823,0.3011194561951419,Nick Senzel,0.195,0.283,0.331,0.614,0.273,0.136,0.228,0.105,18,Type A,267,1,0.301,0.0,DH,1,-0.6812369542757621
69.89561567164186,0.7512135922330098,0.2529832935560859,81.38390596745025,0.2978339350180505,0.3432796233679827,Austin Wells,0.229,0.322,0.395,0.718,0.315,0.167,0.21,0.114,32,Type B,414,1,0.343,0.0,DH,1,-0.5780025468760289
65.77740524781348,0.8176691729323309,0.2624356775300172,82.90860759493664,0.3426042983565107,0.3373541682802127,Will Smith,0.248,0.327,0.433,0.76,0.326,0.185,0.193,0.094,46,Type A,544,1,0.337,-4.0,C,2,0.6991249720185104
69.72996183206101,0.7661141804788214,0.2228260869565217,82.83806970509384,0.3056300268096514,0.2975261925926918,Jack Suwinski,0.182,0.264,0.324,0.588,0.26,0.142,0.285,0.0969999999999999,17,Type B,277,9,0.298,0.0,DH,1,-1.1725527998801708
64.60720164609053,0.8694481830417228,0.2796725784447476,80.41116666666665,0.2878535773710483,0.2950032507856081,Santiago Espinal,0.246,0.295,0.356,0.65,0.285,0.109,0.138,0.061,21,Type A,391,11,0.295,0.0,DH,1,-0.0491048871687801
70.11294233289642,0.6333333333333333,0.2997512437810945,82.78518518518511,0.35,0.308047952902388,Nolan Gorman,0.203,0.271,0.4,0.671,0.29,0.197,0.376,0.085,34,Type B,402,6,0.307,0.0,DH,1,-0.2642712087379038
61.77464285714281,0.8490230905861457,0.2478920741989882,79.70993227990971,0.3544018058690745,0.3002261098912204,Xavier Edwards,0.328,0.397,0.423,0.82,0.359,0.094,0.172,0.109,18,Type A,303,31,0.3,0.0,DH,1,0.9545546064376031
72.6612325581395,0.7120799273387829,0.3663636363636364,84.99915730337084,0.2752808988764045,0.3390461960204269,Jake Burger,0.25,0.301,0.46,0.76,0.325,0.209,0.259,0.054,53,Type B,579,1,0.339,0.0,DH,1,0.4584138343194164
67.19697525206242,0.8030852994555354,0.2566371681415929,81.17387500000002,0.3121098626716604,0.3092953043653609,Josh Smith,0.258,0.337,0.394,0.731,0.323,0.136,0.204,0.078,44,Type A,592,11,0.309,0.0,DH,1,0.27764299874256565
67.72353818615753,0.7502903600464577,0.2491657397107897,81.80171821305844,0.3053173241852487,0.2963600261801165,Jared Triolo,0.216,0.296,0.315,0.611,0.275,0.099,0.265,0.094,20,Type D,446,8,0.296,0.0,DH,1,-0.542554981337168
70.41670378619152,0.7222222222222222,0.3608490566037736,83.48594771241831,0.2483660130718954,0.2937553644166574,Austin Hays,0.255,0.303,0.396,0.699,0.303,0.14,0.231,0.035,23,Type B,255,2,0.294,0.0,DH,1,-0.4495117625207416
71.30410879629635,0.6666666666666666,0.2722222222222222,84.71280148423008,0.3710575139146567,0.3599305680200561,Michael Toglia,0.218,0.311,0.456,0.767,0.329,0.238,0.321,0.118,42,Type B,458,10,0.361,0.0,DH,1,0.5889055470188428
61.86505754475706,0.8204488778054863,0.2804428044280442,79.05430463576147,0.2876033057851239,0.2725661214617094,Nicky Lopez,0.241,0.312,0.294,0.606,0.275,0.053,0.151,0.083,16,Type A,445,5,0.273,0.0,DH,1,-0.8034709015552841
71.92303754266214,0.6728462377317339,0.2797202797202797,82.8620111731843,0.2718808193668529,0.3211296331694046,Luke Raley,0.243,0.32,0.463,0.783,0.339,0.22,0.297,0.059,43,Type B,455,11,0.321,0.0,DH,1,0.25671303888849867
74.5859014675052,0.6383399209486166,0.2587155963302752,83.92882562277582,0.302491103202847,0.3605342456939908,Matt Wallner,0.259,0.372,0.523,0.894,0.385,0.264,0.364,0.092,31,Type B,261,3,0.361,0.0,DH,1,1.0820111287120897
66.53527799530148,0.8373168851195065,0.26657824933687,82.54243902439022,0.3193768257059396,0.3094042796834395,Isaac Paredes,0.238,0.346,0.393,0.739,0.327,0.155,0.1639999999999999,0.119,45,Type A,641,1,0.309,-2.0,3B,1,0.2995655211012515
64.80603260869562,0.771551724137931,0.2031558185404339,80.76380368098161,0.3006134969325153,0.2546540301630557,Taylor Walls,0.183,0.282,0.248,0.529,0.245,0.064,0.266,0.123,9,Type D,252,16,0.255,0.0,DH,1,0.1374610985446738
71.48636363636365,0.690631808278867,0.2298624754420432,84.09581881533097,0.3031358885017421,0.3268964652018564,Triston Casas,0.241,0.337,0.462,0.8,0.342,0.222,0.317,0.123,21,Type B,243,0,0.328,0.0,DH,1,0.4434424136583428
72.9349494949495,0.7292490118577075,0.2986512524084778,84.61343283582086,0.317910447761194,0.3372060404059415,Heliot Ramos,0.269,0.322,0.469,0.792,0.339,0.2,0.261,0.071,48,Type B,518,6,0.338,0.0,DH,1,0.605313546833049
68.75253906250006,0.8582317073170732,0.29004329004329,81.82461538461534,0.2846153846153846,0.3070259416911783,Tyler Freeman,0.209,0.305,0.321,0.626,0.283,0.112,0.138,0.073,22,Type A,383,11,0.307,0.0,DH,1,-0.5916702836730292
71.97263872491148,0.7542277339346111,0.2706131078224101,83.52163061564053,0.3239202657807309,0.3409686864901803,Lawrence Butler,0.262,0.317,0.49,0.807,0.345,0.228,0.239,0.078,48,Type B,451,18,0.341,-1.0,RF,1,0.7286570494081955
69.50194145758667,0.7872582480091013,0.2508551881413911,83.26295081967214,0.3163934426229508,0.3215222522694848,Patrick Bailey,0.234,0.298,0.339,0.637,0.281,0.105,0.223,0.087,25,Type C,448,4,0.322,20.0,C,2,-0.5132232767268466
63.84205645161288,0.7422360248447205,0.2910958904109589,76.75390243902436,0.3097560975609756,0.2456754997660701,Michael Siani,0.228,0.285,0.285,0.57,0.257,0.057,0.275,0.063,11,Type D,334,20,0.246,0.0,DH,1,0.4774691384855947
